Brand,Store_Number,Store_Name,Ownership_Type,City,State,Country
Starbucks,47370-257954,"Meritxell, 96",Licensed,"Andorra la Vella",7,AD
Starbucks,22331-212325,"Ajman Drive Thru",Licensed,Ajman,AJ,AE
Starbucks,47089-256771,"Dana Mall",Licensed,Ajman,AJ,AE
Starbucks,22126-218024,"Twofour 54",Licensed,"Abu Dhabi",AZ,AE
Starbucks,17127-178586,"Al Ain Tower",Licensed,"Abu Dhabi",AZ,AE
Starbucks,17688-182164,"Dalma Mall, Ground Floor",Licensed,"Abu Dhabi",AZ,AE
Starbucks,18182-182165,"Dalma Mall, Level 1",Licensed,"Abu Dhabi",AZ,AE
Starbucks,23359-229184,"Debenhams Yas Mall",Licensed,"Abu Dhabi",AZ,AE
Starbucks,30781-99022,"Khalidiya Street",Licensed,"Abu Dhabi",AZ,AE
Starbucks,20423-205465,"Eastern Mangroves",Licensed,"Abu Dhabi",AZ,AE
Starbucks,20424-205466,"Nation Towers",Licensed,"Abu Dhabi",AZ,AE
Starbucks,1579-122101,"HCT Abu Dhabi Women's College Block",Licensed,"Abu Dhabi",AZ,AE
Starbucks,32595-122105,"Standard Chartered Building",Licensed,"Abu Dhabi",AZ,AE
Starbucks,24191-236428,"International Tower",Licensed,"Abu Dhabi",AZ,AE
Starbucks,24604-238367,"Yas Mall 3",Licensed,"Abu Dhabi",AZ,AE
Starbucks,32029-110804,"Blue Tower A",Licensed,"Abu Dhabi",AZ,AE
Starbucks,29560-238539,"Corniche Park DT",Licensed,"Abu Dhabi",AZ,AE
Starbucks,32239-100001,"Khalidiya Mall",Licensed,"Abu Dhabi",AZ,AE
Starbucks,31719-103601,"Al Wahda Mall",Licensed,"Abu Dhabi",AZ,AE
Starbucks,20008-200004,"Al Seef Village",Licensed,"Abu Dhabi",AZ,AE
Starbucks,32767-131566,"Shangri-La Souq",Licensed,"Abu Dhabi",AZ,AE
Starbucks,3886-141408,"Abu Dhabi University, Men's",Licensed,"Abu Dhabi",AZ,AE
Starbucks,29539-254261,"MUshrif Mall 1",Licensed,"Abu Dhabi",AZ,AE
Starbucks,28809-251348,"Boutik Mall Sun & Sky",Licensed,"Abu Dhabi",AZ,AE
Starbucks,34262-62540,"Marina Mall",Licensed,"Abu Dhabi",AZ,AE
Starbucks,3178-141407,"Abu Dhabi University, Women's",Licensed,"Abu Dhabi",AZ,AE
Starbucks,34260-17877,"Hamdan Street",Licensed,"Abu Dhabi",AZ,AE
Starbucks,21605-213406,"Saadiyat Island",Licensed,"Abu Dhabi",AZ,AE
Starbucks,1935-141406,"Camellia Flowers",Licensed,"Abu Dhabi",AZ,AE
Starbucks,20113-195784,Deerfields,Licensed,"Abu Dhabi",AZ,AE
Starbucks,34227-33225,"Abu Dhabi Mall",Licensed,"Abu Dhabi",AZ,AE
Starbucks,17361-180588,"Zayed University",Licensed,"Abu Dhabi",AZ,AE
Starbucks,15938-165686,"Bawabat Al Sharq",Licensed,"Abu Dhabi",AZ,AE
Starbucks,16453-170544,"Guardian Tower",Licensed,"Abu Dhabi",AZ,AE
Starbucks,24085-235545,"Ferrari World Welcome Pavilion",Licensed,"Abu Dhabi",AZ,AE
Starbucks,24932-239347,"Al Mamoura",Licensed,"Abu Dhabi",AZ,AE
Starbucks,18469-188844,"Ministry of Interior",Licensed,"Abu Dhabi",AZ,AE
Starbucks,28810-251346,"ADNOC Mushrif",Licensed,"Abu Dhabi",AZ,AE
Starbucks,1897-120044,"Twin Towers 13th Street",Licensed,"Abu Dhabi",AZ,AE
Starbucks,20772-207664,"Al Falah Community",Licensed,"Abu Dhabi",AZ,AE
Starbucks,2176-143834,"Abu Dhabi Police HQ",Licensed,"Abu Dhabi",AZ,AE
Starbucks,18530-169885,"Western Region",Licensed,"Abu Dhabi",AZ,AE
Starbucks,24931-239348,"Raha Garden",Licensed,"Abu Dhabi",AZ,AE
Starbucks,29306-253248,"Al Ain Ladies Club",Licensed,"Al Ain",AZ,AE
Starbucks,17291-169884,"Jahli Park",Licensed,"Al Ain",AZ,AE
Starbucks,32640-131563,"Tawam Hospital",Licensed,"Al Ain",AZ,AE
Starbucks,34332-97778,"Jimmy Mall",Licensed,"Al Ain",AZ,AE
Starbucks,16257-166109,"Al Ain Mall",Licensed,"Al Ain",AZ,AE
Starbucks,1926-141411,"Bawadi Mall",Licensed,"Al Ain",AZ,AE
Starbucks,24510-238164,"Wahat Hili Mall",Licensed,"Al Ain",AZ,AE
Starbucks,17788-183965,"Oasis Hospital",Licensed,"Al Ain",AZ,AE
Starbucks,22963-226644,"YAS Mall",Licensed,"Abu Dhabi",DU,AE
Starbucks,23197-228761,"Al Ruwais Mall",Licensed,"Abu Dhabi",DU,AE
Starbucks,23549-231166,"Shamkha Mall",Licensed,"Abu Dhabi",DU,AE
Starbucks,15060-156348,"Al Barsha Commercial",Licensed,"Al Barsha",DU,AE
Starbucks,34291-80114,"Umm Sequeim",Licensed,Dubai,DU,AE
Starbucks,27072-246650,"Reel Cinema",Licensed,Dubai,DU,AE
Starbucks,18751-188904,"Dubai Airport Concourse 3",Licensed,Dubai,DU,AE
Starbucks,18857-187024,"City Walk - Dubai",Licensed,Dubai,DU,AE
Starbucks,28908-251804,"DIFC 2",Licensed,Dubai,DU,AE
Starbucks,32250-107405,"The Residence Tower 1",Licensed,Dubai,DU,AE
Starbucks,34211-17922,"Emirates Tower",Licensed,Dubai,DU,AE
Starbucks,34315-87671,"Dubai Marina",Licensed,Dubai,DU,AE
Starbucks,23213-228760,"Dubai Airport - Concourse D West",Licensed,Dubai,DU,AE
Starbucks,30780-154130,"Mall of the Emirates - Ski #2",Licensed,Dubai,DU,AE
Starbucks,25406-240945,"Bin Sougat",Licensed,Dubai,DU,AE
Starbucks,32329-111864,"Old Town Amenity Building",Licensed,Dubai,DU,AE
Starbucks,32741-141410,Atlantis,Licensed,Dubai,DU,AE
Starbucks,17787-183964,"Jumeirah Beach Road",Licensed,Dubai,DU,AE
Starbucks,3183-143827,"Oasis Centre",Licensed,Dubai,DU,AE
Starbucks,32571-107873,"Jumeirah Beach Residence 3 P24a",Licensed,Dubai,DU,AE
Starbucks,23973-234507,"Dubai Airport T1 Landside Departure",Licensed,Dubai,DU,AE
Starbucks,32144-123448,"Old Town Commercial Island",Licensed,Dubai,DU,AE
Starbucks,34219-17920,"Al Gurrair Mall",Licensed,Dubai,DU,AE
Starbucks,32476-106835,"Jumeirah Beach Residence 6 GM10",Licensed,Dubai,DU,AE
Starbucks,7073-204444,"Atlantis The Avenues",Licensed,Dubai,DU,AE
Starbucks,18026-187444,"Jumeirah Villa",Licensed,Dubai,DU,AE
Starbucks,34284-65720,"Mercato Town Centre",Licensed,Dubai,DU,AE
Starbucks,32117-116426,"Emaar Business Park",Licensed,Dubai,DU,AE
Starbucks,20347-204885,"DBX - Term 2 Landside",Licensed,Dubai,DU,AE
Starbucks,49595-270099,DED,Licensed,Dubai,DU,AE
Starbucks,32292-111724,"Burj Dubai Business Park",Licensed,Dubai,DU,AE
Starbucks,4141-147544,"Motor City",Licensed,Dubai,DU,AE
Starbucks,21600-213424,"ENOC 1001",Licensed,Dubai,DU,AE
Starbucks,47514-254743,Riverland,Licensed,Dubai,DU,AE
Starbucks,26471-239345,"Me'Aissem City Center",Licensed,Dubai,DU,AE
Starbucks,25879-242844,"Etihad Mall",Licensed,Dubai,DU,AE
Starbucks,6137-116711,"Park Place Showmax",Licensed,Dubai,DU,AE
Starbucks,3173-122109,"Arabian Centre",Licensed,Dubai,DU,AE
Starbucks,23212-228759,"Dubai Airport - Concourse D East",Licensed,Dubai,DU,AE
Starbucks,34335-97976,"Gardens 3",Licensed,Dubai,DU,AE
Starbucks,1801-136467,"Dubai Mall LG 118",Licensed,Dubai,DU,AE
Starbucks,31199-104340,"Deira City Center 4",Licensed,Dubai,DU,AE
Starbucks,31853-109684,"Sahara Tower",Licensed,Dubai,DU,AE
Starbucks,28811-251347,"Shindagha Centre",Licensed,Dubai,DU,AE
Starbucks,6106-148051,"Dubai Academic City",Licensed,Dubai,DU,AE
Starbucks,34317-95971,"Madina Jumeirah",Licensed,Dubai,DU,AE
Starbucks,32269-114734,"21st Century Tower",Licensed,Dubai,DU,AE
Starbucks,34337-97975,"Gardens 2",Licensed,Dubai,DU,AE
Starbucks,4143-147546,"Mirdif City Center - Central Atrium",Licensed,Dubai,DU,AE
Starbucks,30954-99024,"Health Care City Dubai",Licensed,Dubai,DU,AE
Starbucks,1609-136468,"Dubai Mall G 223",Licensed,Dubai,DU,AE
Starbucks,34249-62099,"Wafi Mall",Licensed,Dubai,DU,AE
Starbucks,23863-233552,"Dubai Mall 4",Licensed,Dubai,DU,AE
Starbucks,31338-103600,"Uptown Mirdif",Licensed,Dubai,DU,AE
Starbucks,34209-17918,"Deira City Center Mall",Licensed,Dubai,DU,AE
Starbucks,34210-16835,"Palm Strip",Licensed,Dubai,DU,AE
Starbucks,28258-250593,"Starbuck Box Park",Licensed,Dubai,DU,AE
Starbucks,32523-106836,"JBR 1 Rimal Plaza",Licensed,Dubai,DU,AE
Starbucks,24927-239346,"Dubai Festival City",Licensed,Dubai,DU,AE
Starbucks,32328-123449,"Al Ghadeer Tower",Licensed,Dubai,DU,AE
Starbucks,34292-76574,"Jebel Ali",Licensed,Dubai,DU,AE
Starbucks,26743-245288,"MoE Level 2 Extension",Licensed,Dubai,DU,AE
Starbucks,26048-243344,"Borders  Mall of the Emirates",Licensed,Dubai,DU,AE
Starbucks,32714-122107,Movenpick,Licensed,Dubai,DU,AE
Starbucks,1968-136466,"Dubai Marina Mall",Licensed,Dubai,DU,AE
Starbucks,27950-248318,Mudon,Licensed,Dubai,DU,AE
Starbucks,32425-106837,"JBR 2 Rimal Marina",Licensed,Dubai,DU,AE
Starbucks,32457-106838,"Jumeirah Beach Residence 4 GM09",Licensed,Dubai,DU,AE
Starbucks,48097-261445,"Starbucks - Boulevard Plaza",Licensed,Dubai,DU,AE
Starbucks,1577-123446,"DBX - Dubai Airport Terminal 3 C201",Licensed,Dubai,DU,AE
Starbucks,3169-123447,"DBX - Dubai Airport Terminal 3 C207",Licensed,Dubai,DU,AE
Starbucks,34336-97974,"Gardens 1",Licensed,Dubai,DU,AE
Starbucks,48522-263630,"Outlet Village",Licensed,Dubai,DU,AE
Starbucks,24139-236004,"ENOC 1009 DT",Licensed,Dubai,DU,AE
Starbucks,34320-74020,"Burjuman Centre II",Licensed,Dubai,DU,AE
Starbucks,15976-165685,"Al Barsha Coop",Licensed,Dubai,DU,AE
Starbucks,16528-168726,"Spinney's Silicon Oasis",Licensed,Dubai,DU,AE
Starbucks,22125-218025,"Carrefour Green Community",Licensed,Dubai,DU,AE
Starbucks,18837-193244,"World Trade Centre",Licensed,Dubai,DU,AE
Starbucks,31002-101076,"Emaar Town Center",Licensed,Dubai,DU,AE
Starbucks,34346-97779,"Knowledge Village",Licensed,Dubai,DU,AE
Starbucks,48396-262946,"Bay Avenue - Business Bay",Licensed,Dubai,DU,AE
Starbucks,17045-172945,"Fujairah City Centre",Licensed,Fujairah,FU,AE
Starbucks,28071-249840,"LuLu Fujairah",Licensed,Fujairah,FU,AE
Starbucks,1911-138604,"Al Hamra Mall",Licensed,"Ras Al Khaimah",RK,AE
Starbucks,34228-219605,"Al Manar Mall -",Licensed,"Ras Al Khaimah",RK,AE
Starbucks,3172-113584,"Safeer Mall",Licensed,"Ras Al Khaimah",RK,AE
Starbucks,17964-183966,"Sharjah Corniche",Licensed,Sharjah,SH,AE
Starbucks,34252-54259,"Mega Mall",Licensed,Sharjah,SH,AE
Starbucks,34253-62541,"Bukhatir Tower",Licensed,Sharjah,SH,AE
Starbucks,1359-138434,"Qanat Al Qasba",Licensed,Sharjah,SH,AE
Starbucks,34259-54260,"Sahara Center",Licensed,Sharjah,SH,AE
Starbucks,34217-27108,"American University of Sharjah",Licensed,Sharjah,SH,AE
Starbucks,22697-223524,"UAQ Drive Thru",Licensed,"Umm Al Quwain",UQ,AE
Starbucks,1278-139526,"Alto Avelleneda",Licensed,Avellaneda,B,AR
Starbucks,16436-159304,Soleil,Licensed,Boulogne,B,AR
Starbucks,47294-254164,Arevalo,Licensed,"Buenos Aires",B,AR
Starbucks,25823-198067,"Terrazas de Mayo",Licensed,"Buenos Aires",B,AR
Starbucks,15008-157047,"San Isidro",Licensed,"Buenos Aires",B,AR
Starbucks,26540-219150,Alvear,Licensed,"Buenos Aires",B,AR
Starbucks,47751-259030,"Plaza Barrientos",Licensed,Caba,B,AR
Starbucks,47750-259026,Bellini,Licensed,Caba,B,AR
Starbucks,16898-173464,Ezeiza,Licensed,Ezeiza,B,AR
Starbucks,8091-151284,Martinez,Licensed,Martinez,B,AR
Starbucks,1271-136936,"Unicenter Shopping",Licensed,Martinez,B,AR
Starbucks,8895-151508,"Plaza Oeste",Licensed,Moron,B,AR
Starbucks,15006-157046,Champagnat,Licensed,Pilar,B,AR
Starbucks,15219-158845,"Las Palmas",Licensed,Pilar,B,AR
Starbucks,47724-230145,Austral,Licensed,Pilar,B,AR
Starbucks,15474-156010,Quilmes,Licensed,Quilmes,B,AR
Starbucks,16786-175824,"Segundo Fernandez",Licensed,"San Isidro",B,AR
Starbucks,16444-169428,"San Justo",Licensed,"San Justo",B,AR
Starbucks,3632-142527,Nordelta,Licensed,Tigre,B,AR
Starbucks,3628-142530,"Buenos Aires Mall",Licensed,Tortuguitas,B,AR
Starbucks,15478-161685,Maipu,Licensed,"Vicente Lopez",B,AR
Starbucks,26464-238685,"Jean Jaures",Licensed,"Buenos Aires",C,AR
Starbucks,7123-150606,Maure,Licensed,"Buenos Aires",C,AR
Starbucks,26539-230148,Ayacucho,Licensed,"Buenos Aires",C,AR
Starbucks,25324-219149,Honduras,Licensed,"Buenos Aires",C,AR
Starbucks,13054-156007,"Juana Azurduy",Licensed,"Buenos Aires",C,AR
Starbucks,15654-164107,Cabildo,Licensed,"Buenos Aires",C,AR
Starbucks,15329-160024,"Rodriguez Pena",Licensed,"Buenos Aires",C,AR
Starbucks,26461-232984,"Gran Rex",Licensed,"Buenos Aires",C,AR
Starbucks,16744-173424,"Paseo de la Infanta",Licensed,"Buenos Aires",C,AR
Starbucks,26535-240364,"Galeria guemes",Licensed,"Buenos Aires",C,AR
Starbucks,47283-246923,Roosvelt,Licensed,"Buenos Aires",C,AR
Starbucks,1290-142064,Malabia,Licensed,"Buenos Aires",C,AR
Starbucks,49438-156016,"Plaza Serrano","Joint Venture","Buenos Aires",C,AR
Starbucks,9126-151506,"Edificio Pirelli",Licensed,"Buenos Aires",C,AR
Starbucks,20313-198064,Arcos,Licensed,"Buenos Aires",C,AR
Starbucks,16600-173444,Congreso,Licensed,"Buenos Aires",C,AR
Starbucks,1270-136935,"Federico Lacroze",Licensed,"Buenos Aires",C,AR
Starbucks,16743-175224,"Callao y Santa Fe",Licensed,"Buenos Aires",C,AR
Starbucks,1282-139530,"Galerias -Cordoba",Licensed,"Buenos Aires",C,AR
Starbucks,1273-137353,"Los Molinos",Licensed,"Buenos Aires",C,AR
Starbucks,3525-142748,"DOT Planta Baja",Licensed,"Buenos Aires",C,AR
Starbucks,1284-140707,Elcano,Licensed,"Buenos Aires",C,AR
Starbucks,17802-185946,Conquistador,Licensed,"Buenos Aires",C,AR
Starbucks,26459-238684,"Florida Plaza",Licensed,"Buenos Aires",C,AR
Starbucks,32499-133544,"Alto Palermo",Licensed,"Buenos Aires",C,AR
Starbucks,1277-139525,Viamonte,Licensed,"Buenos Aires",C,AR
Starbucks,9199-152184,"Paseo Alcorta",Licensed,"Buenos Aires",C,AR
Starbucks,3803-153444,"Yatch V",Licensed,"Buenos Aires",C,AR
Starbucks,29536-246926,Pampa,Licensed,"Buenos Aires",C,AR
Starbucks,16370-170264,"Avenida de Mayo",Licensed,"Buenos Aires",C,AR
Starbucks,1281-139529,"Edificio Republica",Licensed,"Buenos Aires",C,AR
Starbucks,19948-198065,"Edificio Intercontinental",Licensed,"Buenos Aires",C,AR
Starbucks,15142-156008,UCA,Licensed,"Buenos Aires",C,AR
Starbucks,24877-228684,"Recoleta Mall",Licensed,"Buenos Aires",C,AR
Starbucks,19944-202505,"UADE II",Licensed,"Buenos Aires",C,AR
Starbucks,15005-157045,"Parque Rivadavia",Licensed,"Buenos Aires",C,AR
Starbucks,6177-149892,"Avenida La Plata",Licensed,"Buenos Aires",C,AR
Starbucks,16479-169427,Tribunales,Licensed,"Buenos Aires",C,AR
Starbucks,15509-158844,"Portal Palermo",Licensed,"Buenos Aires",C,AR
Starbucks,17243-180104,"Devoto Shopping",Licensed,"Buenos Aires",C,AR
Starbucks,7027-149890,Castex,Licensed,"Buenos Aires",C,AR
Starbucks,24640-221027,Huidobro,Licensed,"Buenos Aires",C,AR
Starbucks,1279-139527,"Abasto Shopping Center",Licensed,"Buenos Aires",C,AR
Starbucks,15653-164104,"Callao - Buenos Aires",Licensed,"Buenos Aires",C,AR
Starbucks,26538-230144,BIND,Licensed,"Buenos Aires",C,AR
Starbucks,20619-198066,"Edificio Bank Boston",Licensed,"Buenos Aires",C,AR
Starbucks,7152-150785,UADE,Licensed,"Buenos Aires",C,AR
Starbucks,15098-156012,"Ramos Mejia",Licensed,"Buenos Aires",C,AR
Starbucks,15459-161686,"San Telmo",Licensed,"Buenos Aires",C,AR
Starbucks,15059-157325,Mansilla,Licensed,"Buenos Aires",C,AR
Starbucks,1285-140708,"Florida 1",Licensed,"Buenos Aires",C,AR
Starbucks,15058-157324,Austria,Licensed,"Buenos Aires",C,AR
Starbucks,16237-169426,"BA design",Licensed,"Buenos Aires",C,AR
Starbucks,8177-151507,Reconquista,Licensed,"Buenos Aires",C,AR
Starbucks,3629-142529,Cabello,Licensed,"Buenos Aires",C,AR
Starbucks,23695-219147,Alliance,Licensed,"Buenos Aires",C,AR
Starbucks,16690-174425,Olleros,Licensed,"Buenos Aires",C,AR
Starbucks,24076-221025,Clinicas,Licensed,"Buenos Aires",C,AR
Starbucks,15672-164105,Peru.,Licensed,"Buenos Aires",C,AR
Starbucks,3633-142525,Defensores,Licensed,"Buenos Aires",C,AR
Starbucks,25325-232985,"Julian Alvarez",Licensed,"Buenos Aires",C,AR
Starbucks,19945-198044,"Abasto 2",Licensed,"Buenos Aires",C,AR
Starbucks,15458-161684,Triunvirato,Licensed,"Buenos Aires",C,AR
Starbucks,3554-153291,Pueyrredon,Licensed,"Buenos Aires",C,AR
Starbucks,15150-156011,Lomitas,Licensed,"Buenos Aires",C,AR
Starbucks,4034-136938,Panamericano,Licensed,"Buenos Aires",C,AR
Starbucks,8090-154364,"Caesar Park",Licensed,"Buenos Aires",C,AR
Starbucks,24876-231226,"Villa Crespo",Licensed,"Buenos Aires",C,AR
Starbucks,26472-239830,Talcahuano,Licensed,"Buenos Aires",C,AR
Starbucks,9125-149965,Migueletes,Licensed,"Buenos Aires",C,AR
Starbucks,21445-212345,"Village Caballito",Licensed,Caba,C,AR
Starbucks,20331-204904,Olazabal,Licensed,Caba,C,AR
Starbucks,21525-212344,"Galerias II",Licensed,Caba,C,AR
Starbucks,47742-259028,"La Barraca",Licensed,Mendoza,M,AR
Starbucks,47803-259029,"Plaza Espana Mendoza",Licensed,Mendoza,M,AR
Starbucks,17240-171905,"Mendoza Plaza Shopping",Licensed,Mendoza,M,AR
Starbucks,47752-259027,Espejo,Licensed,Mendoza,M,AR
Starbucks,17241-171904,"Palmares Open Mall",Licensed,Mendoza,M,AR
Starbucks,15673-163045,"Boulevard Orono.",Licensed,Rosario,S,AR
Starbucks,15651-163044,"Alto Rosario",Licensed,Rosario,S,AR
Starbucks,47305-254784,"Paseo del Siglo",Licensed,"Santa Fe",S,AR
Starbucks,47235-248696,"Buen Pastor",Licensed,Cordoba,X,AR
Starbucks,47289-254786,Estrada,Licensed,Cordoba,X,AR
Starbucks,16161-168806,Canada,Licensed,Cordoba,X,AR
Starbucks,22131-168807,"Dinosaurio Mall",Licensed,Cordoba,X,AR
Starbucks,16290-163049,Nuevocentro,Licensed,Cordoba,X,AR
Starbucks,16302-163050,"Cordoba Shopping",Licensed,Cordoba,X,AR
Starbucks,21998-216824,SCS,"Company Owned",Vosendorf,3,AT
Starbucks,19939-196684,Europark,"Company Owned",Salzburg,5,AT
Starbucks,21799-140452,Hagenauerplatz,"Company Owned",Salzburg,5,AT
Starbucks,19767-199325,"Forum 1","Company Owned",Salzburg,5,AT
Starbucks,25921-242984,"Vienna Airport - landside (Kiosk)",Licensed,Schwechat,9,AT
Starbucks,40206-77760,Neubaugasse,"Company Owned",Wien,9,AT
Starbucks,40202-69420,"Millennium City","Company Owned",Wien,9,AT
Starbucks,23739-161864,"Hauptbahnhof Wien","Company Owned",Wien,9,AT
Starbucks,15134-158024,Braunerstrasse,"Company Owned",Wien,9,AT
Starbucks,40213-99693,Michaelerplatz,"Company Owned",Wien,9,AT
Starbucks,40212-96779,"AKH Allgemeines Krankenhaus","Company Owned",Wien,9,AT
Starbucks,40204-76700,"Mariahilfer Strasse","Company Owned",Wien,9,AT
Starbucks,31077-103980,Rotenturmstrasse,"Company Owned",Wien,9,AT
Starbucks,32495-133884,Invalidenstrasse,"Company Owned",Wien,9,AT
Starbucks,13074-150484,Donauzentrum,"Company Owned",Wien,9,AT
Starbucks,19247-200084,Westbahnhof,"Company Owned",Wien,9,AT
Starbucks,17786-183845,Schottengasse,"Company Owned",Wien,9,AT
Starbucks,32492-120288,Karlsplatzpassage,"Company Owned",Wien,9,AT
Starbucks,49778-271255,Manly,Licensed,Manly,NSW,AU
Starbucks,25291-240407,"Mount Druitt",Licensed,"Mt Druitt",NSW,AU
Starbucks,48100-261428,"Westfield Parramatta",Licensed,Parramatta,NSW,AU
Starbucks,25277-240391,Haymarket,Licensed,Sydney,NSW,AU
Starbucks,25290-240408,"Queen Victoria Building",Licensed,Sydney,NSW,AU
Starbucks,25296-240405,"Wynyard Green",Licensed,Sydney,NSW,AU
